ID,State,County,Region,BaySegment,Name,SubName,OtherName,cpntLongitude,cpntLatitude,YatesBar,AREA_AC,AREA_SQM,NOAACode,NOAAName,SiteType,DzKeyBar,SpatKeyBar,ReportRegion
FIBSS1,MD,DO,FISHING BAY,FSBMH,SAND SHOAL ADD 1,ADDITION 1,,-75.994293,38.235455,,236.72,957986,043,FISHING BAY,,,,FISHING BAY
FIBTC0,MD,DO,FISHING BAY,FSBMH,TEDIOUS CREEK,,,-76.033072,38.254054,,681.89,2759501,043,FISHING BAY,,,,FISHING BAY
FIBTH0,MD,DO,FISHING BAY,FSBMH,THOROUGH,,HARD GROUND,-76.034711,38.318878,Y,137.69,557210,043,FISHING BAY,,,,FISHING BAY
FIBTH1,MD,DO,FISHING BAY,FSBMH,THOROUGH ADD 1,ADDITION 1,,-76.036888,38.321679,,50.63,204884,043,FISHING BAY,,,,FISHING BAY
FIBWS0,MD,DO,FISHING BAY,FSBMH,WARE SANDS,,WARE POINT,-76.022791,38.225222,Y,344.09,1392497,043,FISHING BAY,,,,FISHING BAY
FIBWS1,MD,DO,FISHING BAY,FSBMH,WARE SANDS ADD 1,ADDITION 1,,-76.020692,38.233582,,885.71,3584355,043,FISHING BAY,,,,FISHING BAY
HACCH0,MD,TA,HARRIS CREEK,CHOMH1,CHANGE,,"CHAINS,NELSON ISLAND",-76.306622,38.719136,Y,262.4,1061912,437,HARRIS CREEK,,,,HARRIS CREEK
HACEP0,MD,TA,HARRIS CREEK,CHOMH1,EAGLE POINT,,"BALD EAGLE,LOMAX,MITCHELL,MITCHELL BAR",-76.30749,38.731062,Y,154.25,624242,437,HARRIS CREEK,,,Yes,HARRIS CREEK
HACGM0,MD,TA,HARRIS CREEK,CHOMH1,GREAT MARSH,,"MUDDY COVE,RIVER BAR,RIVER MUDS",-76.278733,38.705505,Y,339.06,1372113,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,HARRIS CREEK
HACHU0,MD,TA,HARRIS CREEK,CHOMH1,HUNTS,,"DOLLY LUMPS,DOLLYS,GIBSON GIRL,HANDKERCHIEF,HUNTS SHOAL,POCKET",-76.311618,38.74118,Y,160.15,648094,437,HARRIS CREEK,,,,HARRIS CREEK
HACLN0,MD,TA,HARRIS CREEK,CHOMH1,LITTLE NECK,,YELLOW BANK,-76.29643,38.767958,Y,41.42,167620,437,HARRIS CREEK,,,,HARRIS CREEK
HACLO0,MD,TA,HARRIS CREEK,CHOMH1,LODGES,,"LODGERS GROUND,WRIGHTS POINT,WRIGHTSONS POINT",-76.309102,38.755684,Y,152.56,617402,437,HARRIS CREEK,,,,HARRIS CREEK
HACMP0,MD,TA,HARRIS CREEK,CHOMH1,MILL POINT,,MILL BAR,-76.302902,38.741008,Y,213.67,864682,437,HARRIS CREEK,,,Yes,HARRIS CREEK
HACRI0,MD,TA,HARRIS CREEK,CHOMH1,RABBIT ISLAND,,POND POINT,-76.28825,38.772086,Y,49.74,201287,437,HARRIS CREEK,,,,HARRIS CREEK
HACSM0,MD,TA,HARRIS CREEK,CHOMH1,SMITH POINT,,BRIARY POINT,-76.304229,38.767654,Y,89.13,360698,437,HARRIS CREEK,,,,HARRIS CREEK
HACSP0,MD,TA,HARRIS CREEK,CHOMH1,SETHS POINT,,"ICE HOUSE,INDIAN POINT,SETCH BAR,SETHS CHOP,SETHS HOLLOW,SETHS BAR",-76.30657,38.74885,Y,93.75,379411,437,HARRIS CREEK,,,,HARRIS CREEK
HACTN0,MD,TA,HARRIS CREEK,CHOMH1,TURKEY NECK,,"MITCHELL GROUND,TURKEY NECK HILL,TURKEY POINT",-76.302394,38.731717,Y,84.37,341443,437,HARRIS CREEK,,,,HARRIS CREEK
HACTU0,MD,TA,HARRIS CREEK,CHOMH1,TURNROW,,,-76.298527,38.709164,Y,181.48,734423,437,HARRIS CREEK,,,,HARRIS CREEK
HACTW0,MD,TA,HARRIS CREEK,CHOMH1,TILGHMAN WHARF,,"DEVILS ISLAND,FLATS,MIDDLE GROUND,PIG PEN,STRAW STACK",-76.321632,38.705571,Y,759.37,3073069,437,HARRIS CREEK,,Yes,Yes,HARRIS CREEK
HACUH0,MD,TA,HARRIS CREEK,CHOMH1,UPPER HARRIS CREEK,,"BARN COVE,CATTLE BRANCH,COW POINT,CRAB HILL,RIP RAP",-76.271721,38.782817,Y,188.94,764608,437,HARRIS CREEK,,,,HARRIS CREEK
HACWA0,MD,TA,HARRIS CREEK,CHOMH1,WALNUT,,"BEECHLEYS COVE,HARRIS BAR,WALNUT TREE",-76.306722,38.760229,Y,215.65,872699,437,HARRIS CREEK,,,,HARRIS CREEK
HACWC0,MD,TA,HARRIS CREEK,CHOMH1,WILD CHERRY TREE,,CHERRY TREE,-76.307778,38.702744,Y,516.71,2091043,437,HARRIS CREEK,,,,HARRIS CREEK
HLSAI0,MD,DO,HOLLAND STRAITS,TANMH,ADAM ISLAND,,,-76.076846,38.147638,,863.02,3492503,292,TANGIER SOUND NORTH OF WENONA,,,,LOWER BAY EAST
HLSCH0,MD,DO,HOLLAND STRAITS,TANMH,CINDER HILL,,HOLLAND STRAITS,-76.079972,38.093401,Y,206.6,836068,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
HLSDB0,MD,SO,HOLLAND STRAITS,TANMH,DEEP BANK,,,-76.026726,38.135821,,896.78,3629150,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
HLSHE0,MD,DO,HOLLAND STRAITS,TANMH,HOLLAND STRAITS EAST,,"PRY COVE,PRY ISLAND",-76.066747,38.109889,,1033.52,4182488,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
HLSHI0,MD,DO,HOLLAND STRAITS,TANMH,HOLLAND ISLAND,,,-76.08453,38.121733,,642.47,2599998,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
HLSHS0,MD,SO,HOLLAND STRAITS,TANMH,HOLLAND STRAITS,,,-76.018568,38.148795,,473.51,1916245,292,TANGIER SOUND NORTH OF WENONA,,Yes,,LOWER BAY EAST
HLSHW0,MD,DO,HOLLAND STRAITS,TANMH,HOLLAND STRAITS WEST,,HOLLAND STRAITS,-76.075835,38.117405,Y,458.61,1855931,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
HLSJP0,MD,SO,HOLLAND STRAITS,TANMH,JOHNSON POINT,,,-76.044455,38.119935,,431.83,1747565,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
HLSNI0,MD,DO,HOLLAND STRAITS,TANMH,NORTHEAST ISLAND,,,-76.065084,38.15521,,993.9,4022170,292,TANGIER SOUND NORTH OF WENONA,,,,LOWER BAY EAST
HLSPC0,MD,SO,HOLLAND STRAITS,TANMH,PRY COVE,,,-76.048128,38.100512,,672.04,2719635,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
HLSSE0,MD,DO,HOLLAND STRAITS,TANMH,SPRING ISLAND EAST,,,-76.052472,38.123335,,765.11,3096304,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
HLSSN0,MD,DO,HOLLAND STRAITS,TANMH,SPRING ISLAND NORTH,,SPRING ISLAND,-76.04852,38.141091,,784.09,3173116,292,TANGIER SOUND NORTH OF WENONA,,,,LOWER BAY EAST
HLSSW0,MD,DO,HOLLAND STRAITS,TANMH,SPRING ISLAND WEST,,"PRY COVE,PRY ISLAND",-76.069171,38.130749,,260.74,1055187,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
HORBC0,MD,DO,HONGA RIVER,HNGMH,BACK COVE,,,-76.210822,38.314177,,708.6,2867614,047,HONGA RIVER,,,,HONGA RIVER
HORBE0,MD,DO,HONGA RIVER,HNGMH,BENTLEY,,,-76.16356,38.293996,,183.07,740850,047,HONGA RIVER,,,,HONGA RIVER
HORCC0,MD,DO,HONGA RIVER,HNGMH,CHARLES CREEK,,,-76.177317,38.341936,,513.06,2076290,047,HONGA RIVER,,,,HONGA RIVER
HORCP0,MD,DO,HONGA RIVER,HNGMH,CRAB POINT,,,-76.126427,38.266272,Y,36.41,147358,047,HONGA RIVER,,,,HONGA RIVER
HORCP1,MD,DO,HONGA RIVER,HNGMH,CRAB POINT ADD 1,ADDITION 1,,-76.127744,38.264222,,350.93,1420178,047,HONGA RIVER,,,,HONGA RIVER
HORDC0,MD,DO,HONGA RIVER,HNGMH,DUCK POINT COVE,,,-76.092656,38.2715,,639.36,2587395,047,HONGA RIVER,,,,HONGA RIVER
HORDP0,MD,DO,HONGA RIVER,HNGMH,DARK POINT,,UPPER BENTLEYS,-76.169113,38.303247,Y,896.07,3626268,047,HONGA RIVER,,,,HONGA RIVER
HORDP1,MD,DO,HONGA RIVER,HNGMH,DARK POINT ADD 1,ADDITION 1,,-76.182074,38.303249,,335.11,1356158,047,HONGA RIVER,,,,HONGA RIVER
HORDP2,MD,DO,HONGA RIVER,HNGMH,DARK POINT ADD 2,ADDITION 2,,-76.174249,38.3163,,446.9,1808553,047,HONGA RIVER,,,,HONGA RIVER
HORFC0,MD,DO,HONGA RIVER,HNGMH,FERRY COVE,,,-76.195285,38.301135,,389.59,1576614,047,HONGA RIVER,,,,HONGA RIVER
HORFX0,MD,DO,HONGA RIVER,HNGMH,FOX CREEK,,,-76.118735,38.294341,,709.42,2870918,047,HONGA RIVER,,,,HONGA RIVER
HORGC0,MD,DO,HONGA RIVER,HNGMH,GUNNERS COVE,,,-76.207479,38.332086,,236.5,957062,047,HONGA RIVER,,,,HONGA RIVER
HORGI0,MD,DO,HONGA RIVER,HNGMH,GUNNERS ISLAND,,,-76.214036,38.343861,,373.9,1513113,047,HONGA RIVER,,,,HONGA RIVER
HORGU0,MD,DO,HONGA RIVER,HNGMH,GUM,,,-76.19298,38.343833,Y,499.94,2023188,047,HONGA RIVER,,,,HONGA RIVER
HORHC0,MD,DO,HONGA RIVER,HNGMH,HOG COVE,,,-76.166189,38.279776,,322.61,1305569,047,HONGA RIVER,,,,HONGA RIVER
HORHI0,MD,DO,HONGA RIVER,HNGMH,HICKORY,,"BRADS COVE,HICKORY POINT,HICKORY ROCK",-76.16585,38.269986,Y,140.32,567847,047,HONGA RIVER,,,,HONGA RIVER
HORLC0,MD,DO,HONGA RIVER,HNGMH,LAKES COVE,,"KALES COVE,OLD TOWN HUDDLES,CEDAR POINT",-76.153055,38.291322,Y,384.65,1556624,047,HONGA RIVER,,,,HONGA RIVER
HORLC1,MD,DO,HONGA RIVER,HNGMH,LAKES COVE ADD 1,ADDITION 1,,-76.147325,38.291611,,197.89,800837,047,HONGA RIVER,,,,HONGA RIVER
HORLC2,MD,DO,HONGA RIVER,HNGMH,LAKES COVE ADD 2,ADDITION 2,,-76.148835,38.303802,,345.84,1399571,047,HONGA RIVER,,,,HONGA RIVER
HORLP0,MD,DO,HONGA RIVER,HNGMH,LONG POINT,,,-76.115078,38.276948,,886.63,3588060,047,HONGA RIVER,,,,HONGA RIVER
HORLT0,MD,DO,HONGA RIVER,HNGMH,LOWER THOROUGHFARE,,"HOUSE SHOALS,THOROFARE,THOROFARE SHOALS,THOROUGHFARE ROCK",-76.155625,38.257769,Y,171.13,692531,047,HONGA RIVER,,,,HONGA RIVER
HORLT1,MD,DO,HONGA RIVER,HNGMH,LOWER THOROUGHFARE ADD 1,ADDITION 1,,-76.15507,38.252992,,339.94,1375683,047,HONGA RIVER,,,,HONGA RIVER
HORLT2,MD,DO,HONGA RIVER,HNGMH,LOWER THOROUGHFARE ADD 2,ADDITION 2,,-76.156822,38.262303,,223.62,904976,047,HONGA RIVER,,,,HONGA RIVER
HORNO0,MD,DO,HONGA RIVER,HNGMH,NORMAN,,"HOOPER ISLAND SANDS,JIMSON WEED",-76.121886,38.249022,Y,1078.18,4363222,047,HONGA RIVER,,,,HONGA RIVER
HORNO1,MD,DO,HONGA RIVER,HNGMH,NORMAN ADD 1,ADDITION 1,,-76.132561,38.251642,,383.29,1551106,047,HONGA RIVER,,Yes,Yes,HONGA RIVER
HORNO2,MD,DO,HONGA RIVER,HNGMH,NORMAN ADD 2,ADDITION 2,,-76.108805,38.256426,,511.9,2071588,047,HONGA RIVER,,,,HONGA RIVER
HORPA0,MD,DO,HONGA RIVER,HNGMH,PAUL,,,-76.137908,38.270586,Y,44.94,181876,047,HONGA RIVER,,,,HONGA RIVER
HORPA2,MD,DO,HONGA RIVER,HNGMH,PAUL ADD 2,ADDITION 2,,-76.144444,38.26758,,323.97,1311075,047,HONGA RIVER,,,,HONGA RIVER
HORPE0,MD,DO,HONGA RIVER,HNGMH,PEANUT,,,-76.195911,38.353078,Y,235.36,952454,047,HONGA RIVER,,,,HONGA RIVER
HORSP0,MD,DO,HONGA RIVER,HNGMH,SMOKE POINT,,,-76.191319,38.299167,Y,35.75,144684,047,HONGA RIVER,,,,HONGA RIVER
HORTD0,MD,DO,HONGA RIVER,HNGMH,TUBBMANS DRAIN,,,-76.213378,38.351942,Y,523.14,2117080,047,HONGA RIVER,,,,HONGA RIVER
HORTP0,MD,DO,HONGA RIVER,HNGMH,TAYLOR POINT,,,-76.132003,38.273582,,372.88,1508979,047,HONGA RIVER,,,,HONGA RIVER
HORWC0,MD,DO,HONGA RIVER,HNGMH,WALLACE CREEK,,,-76.205422,38.361049,,817.32,3307568,047,HONGA RIVER,,,,HONGA RIVER
HORWG0,MD,DO,HONGA RIVER,HNGMH,WINGATE,,,-76.107577,38.283663,,372.26,1506502,047,HONGA RIVER,,,,HONGA RIVER
HORWI0,MD,DO,HONGA RIVER,HNGMH,WINDMILL,,,-76.158969,38.272216,Y,523.85,2119937,047,HONGA RIVER,,,Yes,HONGA RIVER
HORWI1,MD,DO,HONGA RIVER,HNGMH,WINDMILL ADD 1,ADDITION 1,,-76.15221,38.276845,,85.92,347709,047,HONGA RIVER,,,,HONGA RIVER
HORWR0,MD,DO,HONGA RIVER,HNGMH,WROTEN ISLAND,,UPPER WROTEN,-76.205351,38.320013,Y,711.54,2879483,047,HONGA RIVER,,,,HONGA RIVER
HORWR1,MD,DO,HONGA RIVER,HNGMH,WROTEN ISLAND ADD 1,ADDITION 1,,-76.191729,38.332733,,239.73,970154,047,HONGA RIVER,,,,HONGA RIVER
HPSAP0,MD,DO,HOOPER STRAITS,TANMH,APPLEGARTH,,STRAITS ROCK,-76.098808,38.225761,Y,721.41,2919433,047,HONGA RIVER,,,,LOWER BAY EAST
HPSAP1,MD,DO,HOOPER STRAITS,TANMH,APPLEGARTH ADD 1,ADDITION 1,,-76.084875,38.217495,,541.6,2191763,047,HONGA RIVER,,,,LOWER BAY EAST
HPSBB0,MD,DO,HOOPER STRAITS,HNGMH,BLACK BEACON,,,-76.109681,38.236278,,216.46,875984,047,HONGA RIVER,,,,LOWER BAY EAST
HPSBH0,MD,DO,HOOPER STRAITS,TANMH,BISHOP HEAD,,,-76.040867,38.217056,,358.83,1452144,047,HONGA RIVER,,,,LOWER BAY EAST
HPSBL0,MD,DO,HOOPER STRAITS,TANMH,BLOODSWORTH,,,-76.052415,38.209394,Y,294.66,1192451,292,TANGIER SOUND NORTH OF WENONA,,,,LOWER BAY EAST
HPSGR0,MD,DO,HOOPER STRAITS,TANMH,GRASSY,,,-76.05712,38.20544,Y,65.65,265684,292,TANGIER SOUND NORTH OF WENONA,,,,LOWER BAY EAST
HPSHC0,MD,DO,HOOPER STRAITS,TANMH,HOPKINS COVE,,,-76.047677,38.217637,Y,96.34,389859,047,HONGA RIVER,,,,LOWER BAY EAST
HPSHS0,MD,DO,HOOPER STRAITS,TANMH,HOOPER STRAIT,,"HOOPERS ISLAND,HOOPERS ISLAND ROCK,HOOPERS ROCK,HOOPERS BAR",-76.112753,38.214066,Y,321.34,1300412,047,HONGA RIVER,,,,LOWER BAY EAST
HPSHS1,MD,DO,HOOPER STRAITS,TANMH,HOOPER STRAIT ADD 1,ADDITION 1,,-76.105963,38.207337,,457.43,1851157,292,TANGIER SOUND NORTH OF WENONA,,,,LOWER BAY EAST
HPSHS2,MD,DO,HOOPER STRAITS,TANMH,HOOPER STRAIT ADD 2,ADDITION 2,,-76.106947,38.222664,,265.16,1073067,047,HONGA RIVER,,,,LOWER BAY EAST
HPSHS3,MD,DO,HOOPER STRAITS,TANMH,HOOPER STRAIT ADD 3,ADDITION 3,,-76.122739,38.22213,,323.3,1308368,047,HONGA RIVER,,,,LOWER BAY EAST
HPSJI0,MD,DO,HOOPER STRAITS,HNGMH,JENNY ISLAND,,,-76.060519,38.227461,,321.59,1301412,047,HONGA RIVER,,,,LOWER BAY EAST
HPSLH0,MD,DO,HOOPER STRAITS,HNGMH,LIGHT HOUSE,,,-76.086822,38.236882,,1422.7,5757445,047,HONGA RIVER,,,,LOWER BAY EAST
HPSOK0,MD,DO,HOOPER STRAITS,TANMH,OKAHANIKAN,,,-76.074838,38.201746,,1187.15,4804224,292,TANGIER SOUND NORTH OF WENONA,,,,LOWER BAY EAST
HPSRI0,MD,DO,HOOPER STRAITS,CB5MH,RICHLAND,,,-76.138519,38.212228,Y,27.33,110589,047,HONGA RIVER,,,,LOWER BAY EAST
HPSRS0,MD,DO,HOOPER STRAITS,TANMH,RED SECTOR,,,-76.037496,38.209965,Y,57.01,230711,292,TANGIER SOUND NORTH OF WENONA,,,,LOWER BAY EAST
KDSBO0,MD,DO,KEDGES STRAITS,TANMH,BOUNDARY,,,-76.072241,38.081458,Y,101.84,412150,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KDSDM0,MD,SO,KEDGES STRAITS,TANMH,DEL MAE MUDS,,,-76.057467,38.060559,,153.42,620854,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KDSFG0,MD,SO,KEDGES STRAITS,TANMH,FOG POINT,,,-76.09108333,38.02798333,,,,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KDSKS0,MD,SO,KEDGES STRAITS,TANMH,KEDGE STRAITS,,,-76.079154,38.059121,Y,631.73,2556541,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KDSKS1,MD,SO,KEDGES STRAITS,TANMH,KEDGES STRAITS ADD 1,ADDITION 1,KEDGE STRAITS,-76.108739,38.050097,,3740.49,15137232,129,CHESAPEAKE BAY SOUTH OF COVE POINT AND EAST OF SHIP CHANNEL,,,,LOWER BAY EAST
KDSNK0,MD,SO,KEDGES STRAITS,TANMH,NORTH KEDGES STRAITS,,SEDGY POINT,-76.049971,38.082023,,816.58,3304580,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KDSOC0,MD,SO,KEDGES STRAITS,TANMH,OYSTER CREEK,,,-76.058768,38.069712,Y,545.45,2207377,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KDSSH0,MD,SO,KEDGES STRAITS,TANMH,SHEEPSHEAD,,,-76.020543,38.067453,,1018.29,4120858,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KDSSK0,MD,SO,KEDGES STRAITS,TANMH,SOUTH KEDGES STRAITS,,,-76.030292,38.039223,,587.56,2377767,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KDSSS0,MD,SO,KEDGES STRAITS,TANMH,STRAITS SHORE,,OYSTER CREEK,-76.065978,38.080467,Y,161.54,653743,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KDSWS0,MD,SO,KEDGES STRAITS,TANMH,WESTERN ISLANDS,,,-76.030744,38.060317,,,,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KDSWS1,MD,SO,KEDGES STRAITS,TANMH,WESTERN ISLAND ADDITION,ADDITION,,-76.046842,38.056293,,,,192,TANGIER SOUND SOUTH OF WENONA,,,,LOWER BAY EAST
KESBC0,MD,QA,KENT SHORE,CB3MH,BROAD CREEK,,"BAY BRIDGE, GRAVEL RUN",-76.344149,39.003395,Y,1533.79,6207024,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY EAST
KESBH0,MD,QA,KENT SHORE,CB4MH,BRICK HOUSE,,,-76.369771,38.946532,Y,886.21,3586354,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,Yes,MID-BAY EAST
KESGT0,MD,QA,KENT SHORE,CB4MH,GUM THICKET,,HALFWAY,-76.381122,38.892621,Y,333.13,1348134,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY EAST
KESGY0,MD,QA,KENT SHORE,CB4MH,GRAVEYARD,,KENT POINT,-76.386402,38.858982,Y,386.97,1566018,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY EAST
KESHA0,MD,QA,KENT SHORE,CB4MH,HALFWAY,,GUM THICKET,-76.382311,38.876528,Y,267.1,1080914,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY EAST
KESKP0,MD,QA,KENT SHORE,CB4MH,KENT POINT,,GRAVEYARD,-76.385643,38.842677,Y,444.65,1799421,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY EAST
LAABS0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,BAY SHORE,,"BACK OF THE BAR,PARKERS",-76.497463,38.800073,Y,2930,11857269,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
LAACO0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,COOTS,,THREE SISTERS,-76.464659,38.864771,Y,237.47,961011,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
LAAFA0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,FAIRHAVEN,,,-76.549278,38.752873,Y,341.03,1380081,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY WEST
LAAHA0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,HACKETT POINT,,HACKETTS BAR,-76.41913,38.977937,Y,1115.62,4514755,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,Yes,Yes,MID-BAY WEST
LAAHB0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,HERRING BAY REEF,,,-76.549441,38.755895,,,,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY WEST
LAAHP0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,HOLLAND POINT,,,-76.515286,38.743698,Y,2646.89,10711601,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,Yes,Yes,MID-BAY WEST
LAAKC0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,KEITH CAMPBELL OYSTER REEF,,,-76.447433,38.94895,,0.16,,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,NOB Sanctuary,,,MID-BAY WEST
LAALO0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,LONG,,,-76.5247,38.756151,Y,1275.89,5163347,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY WEST
LAALU0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,LULU,,,-76.460882,38.871693,Y,1745.96,7065663,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
LAAMM0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,MARONE MINI REEF,,,-76.455067,39.00105,,0.0012,,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,Sanctuary,,,UPPER BAY WEST
LAAOW0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,OLD WOMAN,,,-76.463955,38.895405,Y,574.49,2324859,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
LAAPA0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,PARKER,,,-76.505193,38.794851,Y,306.32,1239622,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
LAASH0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,SHUFFLERS,,THREE SISTERS,-76.477233,38.868141,Y,355.83,1439977,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
LAASN0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB3MH,SANDY POINT SOUTH,,SANDY POINT,-76.396265,39.00073,Y,397.24,1607588,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,UPPER BAY WEST
LAASS0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,SAND SPIT,,,-76.427037,38.992391,Y,5.88,23803,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
LAATH0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,THREE SISTERS,,"COOTS,EDGE OF DEEP WATER,NORTH WILDGROUND,SUNKEN ISLAND,WILDGROUND,SHUFFLERS",-76.464202,38.845393,Y,2604.24,10539001,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,Yes,MID-BAY WEST
LAATN0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,THOMAS POINT NORTH,,,-76.439922,38.906186,Y,448.36,1814450,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
LAATP0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,TOLLY POINT,,"TALANCE,TALIS,TALLEYS",-76.442392,38.946255,Y,895.49,3623916,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,Yes,MID-BAY WEST
LAATS0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,THOMAS POINT SOUTH,,,-76.444094,38.895405,Y,509.05,2060066,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
LAAUG0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,UNDER THE GUMS,,,-76.453012,38.925096,Y,479.92,1942150,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
LAAWB0,MD,AA,LOWER ANNE ARUNDEL SHORE,CB4MH,WRECK BUOY,,,-76.436696,38.964196,Y,46.73,189123,127,CHESAPEAKE BAY SOUTH OF BRIDGE AND NORTH OF LINE BETWEEN FAIRHAVEN AND KENT POINT,,,,MID-BAY WEST
